ride_id,user_id,pickup_city,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,pickup_datetime,dropoff_datetime,ride_status,vehicle_type,distance_miles,duration_minutes,fare_amount_usd,tip_amount_usd,surge_multiplier,payment_method,ride_purpose,user_rating,wait_time_minutes
3126319,4610741,New York,40.80145,-73.91805,40.6578,-74.07544,2024-12-27 08:37:32,2024-12-27 09:49:32,Completed,Sedan,12.9,72,25.72,0.42,1.0,Corporate,Airport Transfer,5,4
6177148,1884579,Miami,25.72589,-80.28623,25.6818,-80.14408,2022-02-04 15:12:50,2022-02-04 15:40:50,Completed,SUV,9.36,28,23.09,1.82,1.0,Credit Card,Airport Transfer,4,4
4648294,3908067,San Francisco,37.86115,-122.42068,37.75461,-122.48845,2022-09-22 17:21:27,2022-09-22 17:41:27,Completed,SUV,8.24,20,37.13,0.31,1.8,App Wallet,Shopping,5,20
9300461,2563875,San Francisco,37.70767,-122.51907,37.74496,-122.40293,2022-03-08 11:24:03,2022-03-08 11:40:03,In Progress,SUV,6.85,16,0.0,0.0,1.0,Credit Card,Business Meeting,,3
4571859,7927463,San Francisco,37.76222,-122.47017,37.70167,-122.36261,2023-03-19 13:27:12,2023-03-19 13:43:12,Cancelled,Sedan,7.21,16,0.0,0.0,2.0,Credit Card,Business Meeting,,2
9721712,8371789,Minneapolis,44.9926,-93.31984,44.95596,-93.2633,2023-11-10 09:23:45,2023-11-10 09:39:45,Completed,Compact,3.75,16,8.12,0.77,1.0,Promo Credit,Airport Transfer,5,5
2984847,4831414,Dallas,32.75222,-96.82363,32.85283,-96.76748,2024-09-19 23:28:39,2024-09-20 00:07:39,Completed,Electric Sedan,7.68,39,17.86,0.76,1.0,Credit Card,Event,4,6
7301536,4664764,Phoenix,33.37722,-111.98923,33.39886,-112.08145,2023-09-04 18:42:08,2023-09-04 18:53:08,Completed,Luxury,5.53,11,21.86,3.57,1.0,Credit Card,School Run,5,5
1432363,6780896,Chicago,41.85772,-87.69033,41.82854,-87.72424,2023-01-12 03:01:16,2023-01-12 03:10:16,Completed,Sedan,2.67,9,7.31,10.86,1.0,Corporate,Daily Commute,5,5
4974666,3507798,Orlando,28.45654,-81.40228,28.45437,-81.30849,2022-08-09 01:02:30,2022-08-09 01:18:30,Cancelled,Electric SUV,5.7,16,0.0,0.0,2.5,App Wallet,Night Out,,8
1165331,8128656,Phoenix,33.3928,-112.09342,33.3973,-112.00356,2022-10-23 05:10:47,2022-10-23 05:31:47,Completed,Sedan,5.19,21,11.84,0.11,1.0,Debit Card,Daily Commute,4,4
7478769,6676234,Los Angeles,34.10508,-118.15235,33.99771,-118.22926,2023-10-26 01:32:22,2023-10-26 02:17:22,Completed,Compact,8.63,45,18.53,0.4,1.2,Credit Card,Night Out,4,2
7456057,9757424,Portland,45.51296,-122.71501,45.55346,-122.64207,2023-12-04 01:49:37,2023-12-04 01:58:37,Completed,Compact,4.5,9,11.1,3.68,1.2,Debit Card,Business Meeting,4,4
6783344,5637705,Phoenix,33.53069,-112.15328,33.42608,-112.09342,2024-08-23 00:36:15,2024-08-23 00:56:15,Completed,Sedan,8.01,20,33.84,0.01,2.0,Credit Card,Daily Commute,5,4
3022491,3950076,San Diego,32.73566,-117.24153,32.67648,-117.10803,2024-10-08 11:31:39,2024-10-08 12:15:39,Completed,Compact,8.77,44,23.48,15.91,1.5,Debit Card,Daily Commute,5,20
5467582,3819828,Denver,39.8194,-105.02315,39.79974,-105.05417,2022-01-26 12:46:29,2022-01-26 12:51:29,Completed,Electric Sedan,2.13,5,13.52,8.9,2.0,Credit Card,Event,5,5
7332374,9713400,Las Vegas,36.17946,-115.07946,36.25715,-115.07179,2024-04-18 17:43:46,2024-04-18 18:14:46,Completed,Sedan,5.38,31,12.18,0.27,1.0,Debit Card,Daily Commute,4,10
2365049,2734461,Boston,42.39913,-71.09701,42.28866,-71.00229,2022-02-11 19:52:59,2022-02-11 20:44:59,Completed,SUV,9.04,52,44.78,0.27,2.0,Credit Card,Shopping,5,15
8877219,3176634,Chicago,41.93707,-87.59636,41.812,-87.6321,2023-01-27 15:31:07,2023-01-27 15:54:07,Completed,Sedan,8.84,23,27.62,15.57,1.5,App Wallet,Airport Transfer,4,20
2862297,6334003,Portland,45.57846,-122.58659,45.59245,-122.64324,2022-05-18 16:09:02,2022-05-18 16:18:02,In Progress,SUV,2.9,9,0.0,0.0,1.2,Credit Card,Night Out,,4
2366936,9249579,Los Angeles,34.11675,-118.15486,33.98243,-118.29004,2024-12-17 14:21:22,2024-12-17 14:57:22,No-show,Electric Sedan,12.08,36,0.0,0.0,1.0,Debit Card,Night Out,,3
3144252,3819828,Los Angeles,34.03889,-118.15276,34.02091,-118.21148,2024-12-23 04:29:12,2024-12-23 04:45:12,Completed,Sedan,3.58,16,10.73,0.72,1.2,Debit Card,Daily Commute,5,5
6081878,2423691,Seattle,47.65355,-122.41521,47.64521,-122.26589,2022-05-06 17:45:28,2022-05-06 18:04:28,Completed,Electric SUV,6.97,19,19.23,3.77,1.0,Credit Card,Airport Transfer,5,10
9279476,7038923,San Diego,32.74303,-117.14844,32.68797,-117.11807,2022-09-26 08:35:41,2022-09-26 08:45:41,Cancelled,SUV,4.19,10,0.0,0.0,1.0,Credit Card,Night Out,,3
4443292,5003324,Las Vegas,36.23659,-115.16638,36.07335,-115.13797,2024-06-11 15:09:23,2024-06-11 15:43:23,Disputed,SUV,11.39,34,0.0,0.0,1.0,Debit Card,Tourist,,15
8581310,1791863,Houston,29.85915,-95.34836,29.81362,-95.33601,2023-06-12 20:20:05,2023-06-12 20:28:05,Cancelled,Compact,3.23,8,0.0,0.0,2.0,Credit Card,Shopping,,5
8860623,6960581,Dallas,32.78787,-96.89937,32.76176,-96.7295,2022-04-14 05:36:39,2022-04-14 06:10:39,No-show,Sedan,10.03,34,0.0,0.0,2.0,App Wallet,Event,,2
8255274,6472302,Portland,45.60024,-122.60154,45.58032,-122.74808,2023-08-30 22:13:07,2023-08-30 22:32:07,Completed,Electric SUV,7.22,19,19.83,0.71,1.0,App Wallet,Business Meeting,4,5
9376199,1977744,Detroit,42.36333,-82.99258,42.35179,-83.02651,2022-06-12 07:29:04,2022-06-12 07:36:04,Disputed,Sedan,1.91,7,0.0,0.0,1.5,Credit Card,Daily Commute,,10
5252070,9930977,Chicago,41.96203,-87.58893,41.96395,-87.59208,2022-07-24 02:17:29,2022-07-24 02:20:29,Completed,Sedan,0.4,3,3.22,3.02,1.0,Credit Card,Daily Commute,4,5
6667428,2684783,Orlando,28.44775,-81.34919,28.62559,-81.39779,2024-11-17 08:47:47,2024-11-17 09:18:47,Completed,Minivan,12.64,31,50.0,3.47,1.8,Credit Card,Daily Commute,5,3
1259424,3443803,Austin,30.209,-97.65472,30.32549,-97.64752,2023-10-28 19:45:21,2023-10-28 20:07:21,Cancelled,SUV,8.06,22,0.0,0.0,2.5,App Wallet,Medical Appointment,,4
8148632,2863813,Austin,30.20401,-97.66864,30.3591,-97.69218,2023-07-11 12:46:11,2023-07-11 13:18:11,Completed,SUV,10.81,32,39.42,0.22,1.5,App Wallet,School Run,4,2
8825099,6986028,Orlando,28.46624,-81.45598,28.54511,-81.37878,2024-10-29 14:11:42,2024-10-29 14:53:42,Completed,Electric Sedan,7.19,42,16.88,3.24,1.0,Credit Card,Business Meeting,5,3
9913371,6387028,San Francisco,37.67852,-122.4307,37.68873,-122.47697,2023-12-15 10:51:50,2023-12-15 11:04:50,Completed,Compact,2.63,13,6.45,3.63,1.0,App Wallet,Business Meeting,3,2
4529159,3369869,Atlanta,33.84512,-84.37922,33.73531,-84.34812,2024-05-11 11:23:15,2024-05-11 11:39:15,Cancelled,Electric Sedan,7.79,16,0.0,0.0,1.0,Debit Card,Event,,1
9931546,1072112,Seattle,47.62646,-122.26053,47.69859,-122.29403,2022-02-22 20:51:45,2022-02-22 21:02:45,Cancelled,Sedan,5.22,11,0.0,0.0,1.0,Credit Card,Daily Commute,,2
9151078,9923437,Detroit,42.36119,-82.96921,42.31156,-82.97465,2024-03-24 15:53:53,2024-03-24 16:05:53,Completed,Compact,3.44,12,15.32,5.69,2.0,App Wallet,Business Meeting,2,1
3041772,6254177,Detroit,42.28746,-83.02125,42.29787,-83.10798,2022-05-04 03:25:16,2022-05-04 03:39:16,Completed,Compact,4.49,14,23.09,10.42,2.5,App Wallet,Airport Transfer,3,4
2468464,4021127,Los Angeles,33.97457,-118.32691,33.96532,-118.17049,2024-07-12 19:02:30,2024-07-12 19:47:30,Completed,SUV,8.99,45,22.28,1.76,1.0,Credit Card,Shopping,2,6
7221970,5269164,Miami,25.83551,-80.25878,25.81298,-80.24734,2023-08-07 05:39:48,2023-08-07 05:48:48,Completed,Electric SUV,1.71,9,6.6,0.74,1.0,Debit Card,School Run,5,6
2268349,3071914,Nashville,36.07154,-86.69596,36.07501,-86.87783,2024-09-07 16:02:47,2024-09-07 16:43:47,No-show,Sedan,10.16,41,0.0,0.0,1.0,Credit Card,Daily Commute,,3
4958454,3375656,Phoenix,33.49149,-112.02488,33.44112,-112.02564,2023-03-19 23:33:35,2023-03-19 23:51:35,Completed,Electric Sedan,3.48,18,18.92,0.2,2.0,Debit Card,Daily Commute,4,3
7382356,2767413,Houston,29.83856,-95.37887,29.78046,-95.32373,2023-02-16 20:45:35,2023-02-16 21:11:35,Completed,Compact,5.2,26,18.54,2.51,1.8,App Wallet,Night Out,5,6
5963601,5964060,Nashville,36.169,-86.847,36.26027,-86.74176,2023-10-07 22:30:36,2023-10-07 22:47:36,Disputed,Minivan,8.61,17,0.0,0.0,1.5,Corporate,Daily Commute,,4
1673445,9236828,Los Angeles,34.10868,-118.33843,34.05014,-118.15521,2024-09-08 00:58:10,2024-09-08 01:40:10,Completed,Sedan,11.24,42,34.1,2.66,1.5,Promo Credit,Night Out,5,10
5273743,7827317,Seattle,47.64423,-122.39471,47.68462,-122.23016,2023-08-01 03:16:14,2023-08-01 03:33:14,Cancelled,Sedan,8.15,17,0.0,0.0,2.0,Debit Card,Airport Transfer,,3
4696965,8289552,Portland,45.60543,-122.66663,45.58933,-122.5924,2024-10-14 13:55:59,2024-10-14 14:09:59,Completed,Electric Sedan,3.76,14,10.02,15.9,1.0,Debit Card,Daily Commute,5,2
2411303,2065680,Denver,39.70964,-104.96693,39.76939,-105.05904,2022-01-24 17:29:24,2022-01-24 18:06:24,Completed,Sedan,6.4,37,14.02,0.51,1.0,Debit Card,Daily Commute,4,5
4949684,3052680,Austin,30.33996,-97.67298,30.25788,-97.72303,2023-04-02 23:56:17,2023-04-03 00:17:17,Completed,Electric Sedan,6.41,21,15.32,0.39,1.0,Credit Card,Shopping,3,20
3431955,5928815,San Francisco,37.76354,-122.49798,37.7808,-122.3526,2024-02-16 04:20:53,2024-02-16 05:05:53,Completed,Sedan,8.03,45,16.95,3.46,1.0,Debit Card,Airport Transfer,4,5
4268745,7989220,Phoenix,33.54796,-112.06641,33.39417,-112.10382,2023-01-09 03:06:26,2023-01-09 03:32:26,Completed,Electric Sedan,10.84,26,48.36,0.63,2.0,Corporate,Business Meeting,5,4
7320778,2922699,Chicago,41.93187,-87.57907,41.81085,-87.53619,2023-04-27 21:56:27,2023-04-27 22:29:27,Completed,Sedan,8.65,33,36.14,2.7,2.0,App Wallet,Business Meeting,5,6
9209916,3362668,New York,40.69418,-74.0332,40.70293,-73.99062,2024-07-05 14:58:48,2024-07-05 15:07:48,No-show,SUV,2.31,9,0.0,0.0,1.0,Credit Card,Daily Commute,,4
2967452,3293406,Phoenix,33.37411,-112.08718,33.37936,-112.14398,2024-11-20 03:42:06,2024-11-20 03:49:06,Completed,SUV,3.3,7,14.64,0.37,1.5,Credit Card,Daily Commute,5,1
8607069,5256817,Phoenix,33.4305,-112.07924,33.45225,-112.12612,2022-08-02 15:43:38,2022-08-02 15:51:38,Completed,Sedan,3.09,8,8.06,0.09,1.0,Debit Card,Night Out,5,5
4998692,7500754,Chicago,41.81141,-87.64439,41.93445,-87.60362,2024-09-22 08:45:25,2024-09-22 09:06:25,Completed,Sedan,8.76,21,18.27,0.2,1.0,App Wallet,Airport Transfer,4,10
4744517,1854422,Los Angeles,34.03282,-118.2016,33.95827,-118.1419,2022-07-29 22:55:38,2022-07-29 23:28:38,Completed,Sedan,6.18,33,24.52,1.54,1.8,App Wallet,Shopping,5,6
8654112,8612078,New York,40.74286,-73.93481,40.80853,-73.98484,2023-04-12 03:05:02,2023-04-12 03:27:02,Completed,Compact,5.24,22,12.43,0.91,1.2,Debit Card,Night Out,2,3
2564461,4553959,Orlando,28.51758,-81.31429,28.505,-81.36813,2024-08-13 10:27:06,2024-08-13 10:42:06,Completed,Sedan,3.38,15,12.88,1.9,1.5,Credit Card,Daily Commute,5,5
1360738,3111842,San Francisco,37.70632,-122.45989,37.7799,-122.45981,2022-02-19 18:07:47,2022-02-19 18:34:47,Cancelled,Sedan,5.08,27,0.0,0.0,1.0,Credit Card,Night Out,,4
7985865,6744900,Chicago,41.80675,-87.62594,41.79021,-87.66363,2023-03-21 23:19:27,2023-03-21 23:26:27,Completed,Electric Sedan,2.25,7,12.6,2.52,1.8,Credit Card,Tourist,3,3
3770336,5097720,Las Vegas,36.26522,-115.15308,36.12898,-115.19107,2022-10-02 06:32:29,2022-10-02 06:57:29,Disputed,Sedan,9.65,25,0.0,0.0,1.0,App Wallet,Shopping,,1
7141442,2964675,Portland,45.50072,-122.748,45.5336,-122.71601,2023-11-06 14:19:47,2023-11-06 14:29:47,Completed,Sedan,2.75,10,7.45,1.58,1.0,App Wallet,Business Meeting,3,6
4210427,4884601,Phoenix,33.35704,-111.97263,33.36225,-112.09351,2023-02-12 12:34:56,2023-02-12 12:58:56,Completed,Luxury,6.99,24,40.45,0.72,1.5,Promo Credit,Night Out,5,2
6655695,3706046,San Francisco,37.84773,-122.39503,37.7923,-122.33511,2022-04-05 04:43:45,2022-04-05 05:06:45,Completed,Luxury,5.04,23,30.21,0.13,1.5,Corporate,Event,5,3
4475694,4880187,Chicago,41.91372,-87.54167,41.94817,-87.70135,2023-08-04 05:27:45,2023-08-04 05:51:45,Completed,Sedan,8.55,24,26.84,0.59,1.5,Promo Credit,School Run,3,1
9774414,1378556,Houston,29.82687,-95.4442,29.68701,-95.40465,2023-06-10 02:02:05,2023-06-10 02:58:05,Completed,Electric SUV,9.95,56,26.38,0.73,1.0,Credit Card,Shopping,5,8
5569678,3264864,Seattle,47.54739,-122.42092,47.70222,-122.36934,2024-12-19 21:40:05,2024-12-19 22:31:05,Completed,Compact,10.96,51,18.94,0.07,1.0,Promo Credit,Shopping,5,20
9711149,1799820,Las Vegas,36.22252,-115.21929,36.10412,-115.10767,2023-02-23 16:18:33,2023-02-23 17:11:33,Cancelled,Sedan,10.28,53,0.0,0.0,1.2,Credit Card,Business Meeting,,3
5787185,2041282,Orlando,28.505,-81.38453,28.46962,-81.37981,2023-05-04 03:04:17,2023-05-04 03:13:17,Disputed,Electric SUV,2.46,9,0.0,0.0,1.0,Credit Card,Airport Transfer,,4
7995167,8476854,Phoenix,33.52576,-111.97332,33.52917,-112.10218,2024-01-25 16:10:00,2024-01-25 16:50:00,Completed,Sedan,7.43,40,15.87,0.18,1.0,Crypto,Airport Transfer,4,20
7420696,4806107,Miami,25.71621,-80.27438,25.75651,-80.09996,2023-06-18 22:20:43,2023-06-18 23:03:43,Completed,Minivan,11.21,43,37.38,8.25,1.5,Promo Credit,Daily Commute,5,10
3572046,8253284,San Francisco,37.80866,-122.48511,37.80572,-122.35151,2022-05-10 08:34:14,2022-05-10 08:56:14,Cancelled,Sedan,7.3,22,0.0,0.0,1.0,App Wallet,Night Out,,3
9193823,5760015,Chicago,41.89997,-87.59034,41.93085,-87.70091,2024-07-10 01:44:50,2024-07-10 02:13:50,Cancelled,Compact,6.07,29,0.0,0.0,1.2,Credit Card,Food Delivery,,6
9392081,3639500,Austin,30.17049,-97.72391,30.2143,-97.71533,2023-02-05 12:14:08,2023-02-05 12:28:08,Completed,Electric SUV,3.07,14,19.74,10.8,2.0,Credit Card,Business Meeting,5,4
3872162,9273827,Atlanta,33.83294,-84.4079,33.80696,-84.31192,2024-06-30 18:57:21,2024-06-30 19:23:21,Completed,SUV,5.79,26,22.86,10.47,1.5,Credit Card,Airport Transfer,4,12
1959580,4454348,New York,40.70524,-73.9414,40.80759,-73.97185,2024-05-30 15:12:26,2024-05-30 15:29:26,Completed,Sedan,7.25,17,18.66,0.01,1.2,App Wallet,Daily Commute,5,5
9467567,3711110,Atlanta,33.72101,-84.3834,33.70422,-84.48619,2024-01-27 08:49:36,2024-01-27 09:09:36,Completed,SUV,6.02,20,23.62,0.95,1.5,App Wallet,Event,5,5
9537423,3310759,Portland,45.58901,-122.64745,45.60471,-122.77304,2024-01-20 07:08:11,2024-01-20 07:20:11,Cancelled,SUV,6.17,12,0.0,0.0,1.0,Credit Card,Airport Transfer,,8
4408147,9835542,Seattle,47.56859,-122.40562,47.68908,-122.34153,2022-10-07 18:25:48,2022-10-07 19:14:48,No-show,Sedan,8.84,49,0.0,0.0,1.0,Credit Card,Shopping,,3
9066273,5192059,Phoenix,33.47326,-112.08118,33.43831,-112.07553,2023-03-03 15:45:29,2023-03-03 15:54:29,Completed,Luxury,2.44,9,11.04,0.69,1.0,App Wallet,Night Out,4,15
9381588,1251372,Atlanta,33.82119,-84.34757,33.79851,-84.29896,2022-11-30 21:27:54,2022-11-30 21:40:54,Cancelled,Compact,3.2,13,0.0,0.0,1.0,Credit Card,Business Meeting,,2
6540872,9942458,Los Angeles,33.95933,-118.21652,34.04293,-118.23102,2024-12-28 09:58:26,2024-12-28 10:31:26,Completed,Sedan,5.84,33,19.52,0.98,1.5,Debit Card,School Run,4,5
7237782,4962093,Chicago,41.78536,-87.57864,41.89732,-87.62081,2024-10-23 00:55:36,2024-10-23 01:24:36,Completed,Electric Sedan,8.03,29,18.56,1.55,1.0,App Wallet,Airport Transfer,3,2
1813547,4902730,Dallas,32.77544,-96.70371,32.68077,-96.72512,2024-02-09 13:24:10,2024-02-09 13:48:10,Completed,SUV,6.66,24,25.73,2.95,1.5,App Wallet,Airport Transfer,5,5
4375245,9939218,San Diego,32.63814,-117.08129,32.62608,-117.25277,2024-06-18 02:43:48,2024-06-18 03:23:48,Cancelled,Electric Sedan,10.01,40,0.0,0.0,2.5,Credit Card,Tourist,,2
8992226,6054195,Los Angeles,34.02584,-118.32373,33.98249,-118.20348,2023-03-01 09:17:45,2023-03-01 09:51:45,Completed,Luxury,7.51,34,28.79,1.28,1.0,App Wallet,Daily Commute,5,6
6096762,2752306,Portland,45.52453,-122.76282,45.48557,-122.75457,2024-02-10 19:11:56,2024-02-10 19:27:56,Completed,Sedan,2.72,16,22.19,0.85,3.0,Credit Card,Airport Transfer,5,2
1075157,5392224,Los Angeles,33.97035,-118.19752,34.04946,-118.24455,2024-12-18 03:52:45,2024-12-18 04:26:45,Completed,Electric Sedan,6.09,34,29.36,1.17,2.0,Corporate,Daily Commute,3,3
7196341,4454348,Portland,45.49015,-122.64683,45.4613,-122.75519,2023-09-15 12:30:53,2023-09-15 12:48:53,Completed,Compact,5.62,18,32.79,8.62,3.0,Credit Card,Food Delivery,4,5
2239176,7265758,Phoenix,33.47614,-112.10156,33.48679,-112.06282,2023-03-06 02:56:24,2023-03-06 03:09:24,Completed,Electric SUV,2.35,13,8.14,0.22,1.0,App Wallet,Business Meeting,5,12
3796712,4792419,Seattle,47.63487,-122.41415,47.59424,-122.36538,2022-06-29 22:43:39,2022-06-29 22:58:39,Completed,Sedan,3.61,15,9.0,1.72,1.0,App Wallet,Daily Commute,3,5
4814341,7411592,San Diego,32.66964,-117.14765,32.79972,-117.06127,2024-06-18 03:30:32,2024-06-18 04:12:32,Completed,Compact,10.29,42,21.52,1.36,1.2,Promo Credit,Shopping,2,3
7200122,8516487,Houston,29.76599,-95.41716,29.82586,-95.42128,2024-08-08 05:02:21,2024-08-08 05:16:21,Completed,Minivan,4.14,14,12.94,1.36,1.2,Debit Card,Business Meeting,4,3
6404810,4960796,Detroit,42.24382,-83.01968,42.35267,-83.04487,2023-09-12 19:57:06,2023-09-12 20:34:06,Completed,Electric Sedan,7.63,37,17.76,5.02,1.0,Credit Card,Tourist,5,2
3030196,7426084,Houston,29.79905,-95.46474,29.83432,-95.38882,2022-11-19 14:09:58,2022-11-19 14:30:58,Completed,Compact,5.16,21,15.36,0.11,1.5,Promo Credit,Daily Commute,5,15
2429063,8313452,Portland,45.59514,-122.77995,45.45769,-122.74345,2022-12-12 19:14:45,2022-12-12 19:53:45,Completed,SUV,9.66,39,23.75,5.87,1.0,Credit Card,Business Meeting,5,6
7585539,5765472,Portland,45.43384,-122.62312,45.60018,-122.61983,2023-12-28 16:07:38,2023-12-28 17:07:38,Completed,Sedan,11.49,60,27.82,1.52,1.2,App Wallet,Daily Commute,2,3
1612188,7461593,Las Vegas,36.18152,-115.11941,36.10322,-115.11746,2023-04-19 01:15:10,2023-04-19 01:25:10,Completed,Electric Sedan,5.41,10,23.98,0.56,1.8,Debit Card,Airport Transfer,5,2
4413557,7978421,San Francisco,37.69399,-122.51373,37.70727,-122.4794,2022-05-20 16:11:28,2022-05-20 16:22:28,Completed,Minivan,2.09,11,13.36,1.77,2.0,Credit Card,Daily Commute,5,4
8173135,6596608,San Francisco,37.72854,-122.36215,37.86621,-122.35332,2024-05-01 21:48:26,2024-05-01 22:33:26,Completed,Minivan,9.52,45,32.31,0.46,1.5,Debit Card,Airport Transfer,5,8
3490835,5051198,Nashville,36.1593,-86.68444,36.25168,-86.85754,2024-11-18 22:36:01,2024-11-18 23:34:01,Completed,Luxury,11.57,58,43.0,0.93,1.0,Promo Credit,Daily Commute,4,8
4689786,6424540,San Diego,32.63021,-117.25253,32.81804,-117.0663,2023-06-29 06:35:59,2023-06-29 08:06:59,Completed,SUV,16.9,91,47.62,15.48,1.2,Debit Card,Airport Transfer,5,5
1752122,4860109,San Diego,32.8053,-117.11645,32.70508,-117.13299,2022-11-04 19:47:46,2022-11-04 20:19:46,Completed,Electric Sedan,6.99,32,16.48,0.44,1.0,Credit Card,Shopping,4,20
9219213,7521594,San Diego,32.69536,-117.25882,32.74545,-117.23092,2023-01-15 03:20:18,2023-01-15 03:28:18,Completed,Electric SUV,3.82,8,11.67,1.4,1.0,Debit Card,Tourist,4,12
8110362,9087326,San Diego,32.77677,-117.1533,32.64143,-117.22083,2022-03-13 06:03:23,2022-03-13 06:29:23,Completed,Sedan,10.14,26,41.5,0.38,2.0,App Wallet,Night Out,5,3
8213933,7892642,Houston,29.73948,-95.42226,29.6962,-95.27203,2024-04-06 21:14:55,2024-04-06 21:59:55,Completed,Electric SUV,9.5,45,37.95,8.78,1.5,Corporate,Airport Transfer,5,6
6662370,9259539,Boston,42.41607,-71.15713,42.29324,-70.96106,2023-04-14 05:12:12,2023-04-14 06:27:12,Completed,Electric Sedan,13.12,75,71.85,15.94,2.5,App Wallet,Business Meeting,5,2
3274333,8824155,Phoenix,33.51068,-112.14628,33.41966,-112.02579,2023-09-15 07:52:59,2023-09-15 08:28:59,Disputed,Sedan,9.37,36,0.0,0.0,1.2,Credit Card,Airport Transfer,,5
7018986,3565100,Detroit,42.39253,-83.01436,42.31131,-83.00551,2023-05-22 07:47:51,2023-05-22 08:13:51,Completed,SUV,5.63,26,14.89,15.06,1.0,Debit Card,Business Meeting,5,15
2708068,4619100,Austin,30.30369,-97.76408,30.31435,-97.67491,2022-12-24 20:33:50,2022-12-24 21:01:50,Completed,SUV,5.37,28,14.31,5.81,1.0,App Wallet,Daily Commute,5,5
5131449,1569088,San Diego,32.7844,-117.08018,32.76077,-117.21968,2022-09-16 10:08:44,2022-09-16 10:47:44,Cancelled,SUV,8.27,39,0.0,0.0,1.8,App Wallet,School Run,,10
7805112,5296631,Seattle,47.70437,-122.39049,47.59739,-122.26772,2024-05-06 14:54:05,2024-05-06 15:38:05,Completed,Sedan,9.34,44,19.31,10.25,1.0,App Wallet,Event,3,5
4081971,9071840,San Francisco,37.83588,-122.50288,37.71363,-122.43044,2023-11-23 10:00:48,2023-11-23 10:24:48,Cancelled,Sedan,9.33,24,0.0,0.0,1.0,Debit Card,Business Meeting,,4
3929810,2341588,Los Angeles,33.99422,-118.31904,34.08633,-118.1648,2024-02-06 08:39:36,2024-02-06 09:39:36,Completed,Sedan,10.89,60,22.1,0.9,1.0,Promo Credit,Daily Commute,4,3
6249685,8408380,Austin,30.35932,-97.69868,30.25653,-97.79726,2023-07-26 02:17:23,2023-07-26 02:54:23,Completed,SUV,9.22,37,27.34,1.6,1.2,Credit Card,Medical Appointment,4,5
5967931,9820300,New York,40.67927,-74.06301,40.72677,-74.08843,2024-12-24 23:40:01,2024-12-24 23:58:01,Completed,SUV,3.54,18,10.29,0.56,1.0,Credit Card,Medical Appointment,5,3
4225419,7546412,Miami,25.8382,-80.23081,25.83031,-80.12953,2022-12-18 01:43:10,2022-12-18 02:07:10,Completed,Sedan,6.32,24,13.88,2.1,1.0,Crypto,Shopping,4,5
1403598,9848683,Detroit,42.40727,-82.96415,42.42273,-82.95054,2023-06-15 08:08:10,2023-06-15 08:12:10,Completed,Sedan,1.27,4,4.79,5.33,1.0,Debit Card,Airport Transfer,5,2
7138113,5745299,Chicago,41.94333,-87.68386,41.96397,-87.72531,2022-02-03 11:40:25,2022-02-03 11:49:25,Completed,SUV,2.56,9,16.26,0.14,2.0,App Wallet,Tourist,5,3
5877833,8535474,Denver,39.68004,-104.90577,39.74086,-104.89991,2023-10-30 04:03:18,2023-10-30 04:15:18,Completed,Electric Sedan,4.21,12,10.92,0.53,1.0,Credit Card,Airport Transfer,5,3
1354581,8875447,San Diego,32.78026,-117.12588,32.62413,-117.1842,2023-06-26 22:30:17,2023-06-26 23:09:17,No-show,Electric SUV,11.31,39,0.0,0.0,1.0,Credit Card,School Run,,5
6044528,5954851,Seattle,47.56625,-122.3896,47.51962,-122.35938,2022-01-22 14:16:55,2022-01-22 14:23:55,Completed,Minivan,3.52,7,14.31,15.29,1.5,Debit Card,Night Out,5,10
4490291,4454168,New York,40.73189,-73.92439,40.68059,-73.92454,2023-05-04 14:45:19,2023-05-04 15:04:19,In Progress,Luxury,3.54,19,0.0,0.0,2.0,Debit Card,Night Out,,20
9452249,7133842,Austin,30.29248,-97.70075,30.34576,-97.65468,2022-04-01 20:59:12,2022-04-01 21:16:12,Completed,Sedan,4.59,17,10.76,0.35,1.0,Crypto,Food Delivery,4,6
7819021,1414612,Atlanta,33.67611,-84.43307,33.73667,-84.42992,2023-09-10 15:37:00,2023-09-10 15:55:00,Completed,Sedan,4.19,18,10.04,2.75,1.0,App Wallet,Daily Commute,5,8
9956525,9441375,Austin,30.28254,-97.70543,30.24615,-97.82016,2024-10-25 13:14:41,2024-10-25 13:36:41,Completed,Electric SUV,7.29,22,35.99,0.04,1.8,Debit Card,Shopping,4,5
7346332,3441581,Las Vegas,36.07697,-115.18632,36.21661,-115.06385,2022-07-20 06:24:17,2022-07-20 07:32:17,Completed,SUV,11.82,68,28.5,0.71,1.0,Debit Card,Daily Commute,4,20
3106467,9605727,New York,40.69718,-73.99432,40.76782,-74.07273,2024-08-25 13:11:07,2024-08-25 13:32:07,Completed,Sedan,6.38,21,20.98,5.65,1.5,Debit Card,Daily Commute,4,6
